bg2020gj,bg2020ge,bg2010gj,bg2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G06001303700001,060133700001,G06001303690023,060133690023,0.034174241217,0.023642179288,0.022666395035,0.02242237847,0.015543582583
G06001303700001,060133700001,G06001303700001,060133700001,0.965825758783,0.976357820712,0.977333604965,0.97757762153,0.984456417417
G06001303700002,060133700002,G06001303700002,060133700002,1,1,1,1,1
G06001303700003,060133700003,G06001303700003,060133700003,0.960601643844,0.964803415669,0.966011776315,0.966426266847,0.974690057413
G06001303700003,060133700003,G06001303700001,060133700001,1.34552475e-4,1.60087981e-4,3.7606401e-5,3.7147787e-5,3.45194791e-4
G06001303700003,060133700003,G06001303840003,060133840003,0.039263803681,0.03503649635,0.033950617284,0.033536585366,0.024964747796
G06001303710001,060133710001,G06001303690011,060133690011,0.090269367273,0.091898905142,0.092146462384,0.093443160159,0.105923444895
G06001303710001,060133710001,G06001303710001,060133710001,0.909730632727,0.908101094858,0.907853537616,0.906556839841,0.894076555105
G06001303710002,060133710002,G06001303710002,060133710002,1,1,1,1,1
G06001303710003,060133710003,G06001303710003,060133710003,1,1,1,1,0.99044312064
G06001303710003,060133710003,G06001303710004,060133710004,0,0,0,0,0.00955687936
G06001303710004,060133710004,G06001303710004,060133710004,1,1,1,1,1
G06001303710005,060133710005,G06001303710005,060133710005,1,1,1,1,1
G06001303710006,060133710006,G06001303710006,060133710006,1,1,1,1,1
G06001303720001,060133720001,G06001303720001,060133720001,1,1,1,1,1
G06001303720002,060133720002,G06001303720002,060133720002,0.997436894309,0.997377985747,0.995783162847,0.995922297068,0.98730108445
G06001303720002,060133720002,G06001303690011,060133690011,0.002563105691,0.002622014253,0.004216837153,0.004077702932,0.01269891555
G06001303720003,060133720003,G06001303720003,060133720003,1,1,1,1,1
G06001303720004,060133720004,G06001303720004,060133720004,1,1,1,1,1
G06001303720005,060133720005,G06001303720005,060133720005,1,1,1,1,1
G06001303720006,060133720006,G06001303720006,060133720006,1,1,1,1,1
G06001303720007,060133720007,G06001303720007,060133720007,1,1,1,1,1
G06001303730001,060133730001,G06001303730001,060133730001,1,1,1,1,1
G06001303730002,060133730002,G06001303730002,060133730002,1,1,1,1,1
G06001303730003,060133730003,G06001303730003,060133730003,1,1,1,1,1
G06001303740001,060133740001,G06001303740001,060133740001,1,1,1,1,1
G06001303740002,060133740002,G06001303740002,060133740002,1,1,1,1,1
G06001303740003,060133740003,G06001303740003,060133740003,1,1,1,1,1
G06001303740004,060133740004,G06001303740004,060133740004,1,1,1,1,1
G06001303750001,060133750001,G06001303750001,060133750001,1,1,1,1,1
G06001303750002,060133750002,G06001303750002,060133750002,1,1,1,1,1
G06001303750003,060133750003,G06001303750003,060133750003,1,1,1,1,1
G06001303760001,060133760001,G06001303760001,060133760001,1,1,1,1,1
G06001303760002,060133760002,G06001303760002,060133760002,1,1,1,1,1
G06001303760003,060133760003,G06001303760003,060133760003,1,1,1,1,1
G06001303760004,060133760004,G06001303760004,060133760004,1,1,1,1,1
G06001303770001,060133770001,G06001303770001,060133770001,1,1,1,1,1
G06001303770002,060133770002,G06001303770002,060133770002,1,1,1,1,0.986879741909
G06001303770002,060133770002,G06001303790003,060133790003,0,0,0,0,0.013120258091
G06001303770003,060133770003,G06001303770003,060133770003,1,1,1,1,0.907904454316
G06001303770003,060133770003,G06001303770002,060133770002,0,0,0,0,0.069524512884
G06001303770003,060133770003,G06001303790003,060133790003,0,0,0,0,0.0225710328
G06001303770004,060133770004,G06001303770004,060133770004,1,1,1,1,1
G06001303770005,060133770005,G06001303770005,060133770005,1,1,1,1,1
G06001303780001,060133780001,G06001303780001,060133780001,1,1,1,1,0.99710499485
G06001303780001,060133780001,G06001303760001,060133760001,0,0,0,0,0.001111771269
G06001303780001,060133780001,G06001303760002,060133760002,0,0,0,0,8.12678431e-4
G06001303780001,060133780001,G06001303770005,060133770005,0,0,0,0,8.97521153e-4
G06001303780001,060133780001,G06001303780002,060133780002,0,0,0,0,7.3034298e-5
G06001303780002,060133780002,G06001303780002,060133780002,1,1,1,1,1
G06001303790001,060133790001,G06001303790001,060133790001,1,1,1,1,1
G06001303790002,060133790002,G06001303790002,060133790002,1,1,1,1,1
G06001303790003,060133790003,G06001303790003,060133790003,1,1,1,1,1
G06001303790004,060133790004,G06001303790004,060133790004,1,1,1,1,1
G06001303800011,060133800011,G06001303800002,060133800002,0.116101694915,0.127441860465,0,0,0.643849723255
G06001303800011,060133800011,G06001303800001,060133800001,0.883898305085,0.872558139535,1,1,0.355674138312
G06001303800011,060133800011,G06000104203003,060014203003,0,0,0,0,4.76138433e-4
G06001303800012,060133800012,G06001303800002,060133800002,0,0,0,0,0.02982392729
G06001303800012,060133800012,G06001303800001,060133800001,1,1,1,1,0.97017607271
G06001303800021,060133800021,G06001303800003,060133800003,0.953685872589,0.950742460611,0.936552623696,0.938790507069,0.993884502628
G06001303800021,060133800021,G06001303800001,060133800001,0.046314127411,0.049257539389,0.063447376304,0.061209492931,0.006115497372
G06001303800022,060133800022,G06001303800002,060133800002,1,1,1,1,0.887767028922
G06001303800022,060133800022,G06001303800003,060133800003,0,0,0,0,0.112232971078
G06001303810001,060133810001,G06001303810001,060133810001,0.997837881729,0.99735558009,1,1,0.997771452484
G06001303810001,060133810001,G06001303700003,060133700003,0.002162118271,0.00264441991,0,0,0.002228547516
G06001303810002,060133810002,G06001303810002,060133810002,1,1,1,1,0.989480058585
G06001303810002,060133810002,G06001303860001,060133860001,0,0,0,0,0.010519941415
G06001303810003,060133810003,G06001303810005,060133810005,1,1,1,1,0.99850977386
G06001303810003,060133810003,G06001303770001,060133770001,0,0,0,0,0.00149022614
G06001303810004,060133810004,G06001303810004,060133810004,0.322679360762,0.33539780848,0.322185061315,0.310492505353,0.471636658446
G06001303810004,060133810004,G06001303770001,060133770001,0.001020061204,0.001429252025,0,0,0.008881070329
G06001303810004,060133810004,G06001303810003,060133810003,0.676163108117,0.663030571836,0.677714155778,0.689402638341,0.518478447609
G06001303810004,060133810004,G06001303810005,060133810005,0,0,0,0,7.89428474e-4
G06001303810004,060133810004,G06001303820002,060133820002,1.37469918e-4,1.42367659e-4,1.00782907e-4,1.04856306e-4,2.14395143e-4
G06001303820001,060133820001,G06001303860002,060133860002,0.104965618095,0.097192278568,0.052118052363,0.051856201599,0.055836239773
G06001303820001,060133820001,G06001303820001,060133820001,0.895034381905,0.902807721432,0.947881947637,0.948143798401,0.944163760227
G06001303820002,060133820002,G06001303820002,060133820002,1,1,1,1,1
G06001303820003,060133820003,G06001303820003,060133820003,0.968829392423,0.971610035609,0.971289738619,0.971160338537,0.910049199348
G06001303820003,060133820003,G06001303860002,060133860002,0.031170607577,0.028389964391,0.028710261381,0.028839661463,0.055282564648
G06001303820003,060133820003,G06001303820004,060133820004,0,0,0,0,0.034668236004
G06001303820004,060133820004,G06001303820004,060133820004,1,1,1,1,0.992481420224
G06001303820004,060133820004,G06000104203003,060014203003,0,0,0,0,0.007518579776
G06001303830001,060133830001,G06001303830001,060133830001,0.99203762187,0.992216444715,0.993669076502,0.99388238255,0.992642080318
G06001303830001,060133830001,G06001303860002,060133860002,0.00796237813,0.007783555285,0.006330923498,0.00611761745,0.007357919682
G06001303830002,060133830002,G06001303830002,060133830002,1,1,1,1,1
G06001303830003,060133830003,G06001303830003,060133830003,0.992142618537,0.992224068164,0.997601001408,0.992046229469,0.984985329177
G06001303830003,060133830003,G06000104203003,060014203003,0,0,0,0,0.00110686123
G06001303830003,060133830003,G06000104203002,060014203002,0.006928714395,0.006854721999,0.002034339546,0.006994856208,0.010834468576
G06001303830003,060133830003,G06001303892001,060133892001,9.28667069e-4,9.21209837e-4,3.64659046e-4,9.58914323e-4,0.002739317807
G06001303830003,060133830003,G06001303892002,060133892002,0,0,0,0,3.34023211e-4
G06001303840001,060133840001,G06001303610002,060133610002,0.004128747599,0.004286419357,0.003214814518,0.00378924846,0.015237198531
G06001303840001,060133840001,G06001303840001,060133840001,0.995871252401,0.995713580643,0.996785185482,0.99621075154,0.984762801469
G06001303840002,060133840002,G06001303840002,060133840002,1,1,1,1,1
G06001303840003,060133840003,G06001303840003,060133840003,0.983354492434,0.980822250326,0.987875452805,0.988256578061,0.991348558901
G06001303840003,060133840003,G06001303700003,060133700003,0.016645507566,0.019177749674,0.012124547195,0.011743421939,0.008651441099
G06001303840004,060133840004,G06001303840004,060133840004,0.851865475565,0.873557255868,0.901859504132,0.894396014944,0.895373258049
G06001303840004,060133840004,G06001303700002,060133700002,0.135260115607,0.115549215407,0.090909090909,0.098630136986,0.101634432744
G06001303840004,060133840004,G06001303840003,060133840003,0.012874408828,0.010893528725,0.007231404959,0.00697384807,0.002992309208
G06001303851001,060133851001,G06001303610002,060133610002,5.98367278e-4,6.33720138e-4,7.40061698e-4,7.12404754e-4,0.002155019053
G06001303851001,060133851001,G06001303851001,060133851001,0.999401632722,0.999366279862,0.999259938302,0.999287595246,0.997844980947
G06001303851002,060133851002,G06001303851002,060133851002,0.999923714842,0.999922692598,0.99991356038799994,0.99992013062,0.99776182799
G06001303851002,060133851002,G06001303610002,060133610002,7.6285158e-5,7.7307402e-5,8.6439612e-5,7.986938e-5,0.00223817201
G06001303852001,060133852001,G06001303852001,060133852001,1,1,1,1,1
G06001303852002,060133852002,G06001303852002,060133852002,1,1,1,1,1
G06001303860001,060133860001,G06001303700003,060133700003,0,0,0,0,0.017323742264
G06001303860001,060133860001,G06001303840003,060133840003,0,0,0,0,5.42732178e-4
G06001303860001,060133860001,G06001303860001,060133860001,0.589773797638,0.594126198501,0.664425007788,0.658580493289,0.543689940299
G06001303860001,060133860001,G06001303810001,060133810001,0,0,0,0,0.004498123961
G06001303860001,060133860001,G06001303860002,060133860002,0.410226202362,0.405873801499,0.335574992212,0.341419506711,0.433945461297
G06001303860002,060133860002,G06001303860004,060133860004,1,1,1,1,1
G06001303860003,060133860003,G06001303860003,060133860003,1,1,1,1,1
G06001303870001,060133870001,G06001303870001,060133870001,1,1,1,1,1
G06001303870002,060133870002,G06001303870002,060133870002,1,1,1,1,1
G06001303870003,060133870003,G06001303870003,060133870003,1,1,1,1,1
G06001303880001,060133880001,G06001303880001,060133880001,1,1,1,1,1
G06001303880002,060133880002,G06001303880002,060133880002,1,1,1,1,1
G06001303891001,060133891001,G06001303891001,060133891001,1,1,1,1,1
G06001303891002,060133891002,G06001303891002,060133891002,0.99937985465,0.999340023404,0.999300588248,0.999317574983,0.996727454514
G06001303891002,060133891002,G06000104201001,060014201001,6.2014535e-4,6.59976596e-4,6.99411752e-4,6.82425017e-4,0.003272545486
G06001303892001,060133892001,G06001303830002,060133830002,2.99007009e-4,2.95266e-4,2.74383701e-4,3.79148386e-4,0.001054873516
G06001303892001,060133892001,G06001303892001,060133892001,0.999700992991,0.999704734,0.999725616299,0.999620851614,0.998945126484
G06001303892002,060133892002,G06001303892002,060133892002,0.975692883765,0.976366485747,0.97529416717,0.97522830605,0.952652006854
G06001303892002,060133892002,G06001303830003,060133830003,5.1608356e-5,5.1388746e-5,4.6973729e-5,4.5592149e-5,0.00310244561
G06001303892002,060133892002,G06001303891002,060133891002,0,0,0,0,0.015064385482
G06001303892002,060133892002,G06000104203002,060014203002,0.024255507879,0.023582125507,0.0246588591,0.024726101801,0.029181162054
G06001303901001,060133901001,G06001303901001,060133901001,1,1,1,1,0.999621637954
G06001303901001,060133901001,G06001303851002,060133851002,0,0,0,0,3.78362046e-4
G06001303901002,060133901002,G06001303901002,060133901002,0.999745422463,0.999725004756,0.999712875056,0.999735269202,0.999655606754
G06001303901002,060133901002,G06001303901003,060133901003,2.54577537e-4,2.74995244e-4,2.87124944e-4,2.64730798e-4,3.44393246e-4
G06001303901003,060133901003,G06001303901003,060133901003,1,1,1,1,1
G06001303902001,060133902001,G06001303902001,060133902001,1,1,1,1,1
G06001303902002,060133902002,G06001303902002,060133902002,0.996040903127,0.995642671388,0.995660937238,0.99567497432,0.99370903359
G06001303902002,060133902002,G06001303910001,060133910001,0,0,0,0,0.005329885918
G06001303902002,060133902002,G06001303891002,060133891002,0.003959096873,0.004357328612,0.004339062762,0.00432502568,9.61080493e-4
G06001303910001,060133910001,G06001303910002,060133910002,1,1,1,1,1
G06001303910002,060133910002,G06001303910001,060133910001,0.981036188521,0.980597181042,0.977403115057,0.978103849643,0.978044535444
G06001303910002,060133910002,G06000104212004,060014212004,0.018963811479,0.019402818958,0.022596884943,0.021896150357,0.021955464556
G06001303920001,060133920001,G06001303920001,060133920001,1,1,1,1,1
G06001303920002,060133920002,G06001303920002,060133920002,1,1,1,1,1
G06001303920003,060133920003,G06001303920003,060133920003,1,1,1,1,1
G06001303922011,060133922011,G06001303922002,060133922002,1,1,1,1,1
G06001303922012,060133922012,G06001303922002,060133922002,1,1,1,1,1
G06001303922013,060133922013,G06001303922002,060133922002,1,1,1,1,1
G06001303922021,060133922021,G06001303922001,060133922001,1,1,1,1,0.994472670426
G06001303922021,060133922021,G06001303922002,060133922002,0,0,0,0,0.005527329574
G06001303922022,060133922022,G06001303922004,060133922004,1,1,1,1,1
G06001303922023,060133922023,G06001303591031,060133591031,0,0,0,0,0
G06001303922023,060133922023,G06001303922003,060133922003,0.964914206389,0.9651423574,0.963074531144,0.963147941619,0.975231339101
G06001303922023,060133922023,G06001303591023,060133591023,0.035085793611,0.0348576426,0.036925468856,0.036852058381,0.024768660899
G06001303923001,060133923001,G06001303923001,060133923001,1,1,1,1,0.998512096763
G06001303923001,060133923001,G06001303580001,060133580001,0,0,0,0,0.001487903237
G06001303923002,060133923002,G06001303580001,060133580001,6.26818757e-4,6.2837533e-4,6.53959451e-4,6.50123912e-4,0.005324934684
G06001303923002,060133923002,G06001303923001,060133923001,0.999373181243,0.99937162467,0.999346040549,0.999349876088,0.994675065316
G06001309800001,060139800001,G06001303922002,060133922002,1,1,1,1,1
G06001309900000,060139900000,G06001309900000,060139900000,0.997005380743,0.997005380743,0.997005380743,0.997005380743,0.997005380743
G06001309900000,060139900000,G06001303922002,060133922002,0.002994619257,0.002994619257,0.002994619257,0.002994619257,0.002994619257
G06001500001011,060150001011,G06001500001011,060150001011,1,1,1,1,1
G06001500001012,060150001012,G06001500001012,060150001012,1,1,1,1,1
G06001500001021,060150001021,G06001500001021,060150001021,1,1,1,1,1
G06001500001022,060150001022,G06001500001022,060150001022,0.999647639262,0.999539852957,0.999528547883,0.999571769066,0.994634006454
G06001500001022,060150001022,G06001500002024,060150002024,0,0,0,0,0.001619961758
G06001500001022,060150001022,G06001500002031,060150002031,3.52360738e-4,4.60147043e-4,4.71452117e-4,4.28230934e-4,0.003746031788
G06001500001041,060150001041,G06001500001041,060150001041,1,1,1,1,0.999847366205
G06001500001041,060150001041,G06001500001054,060150001054,0,0,0,0,1.52633795e-4
G06001500001061,060150001061,G06001500002013,060150002013,0,0,0,0,0.001324847778
G06001500001061,060150001061,G06001500001051,060150001051,1,1,1,1,0.998675152222
G06001500001062,060150001062,G06001500001052,060150001052,1,1,1,1,1
G06001500001062,060150001062,G06001500002013,060150002013,0,0,0,0,0
G06001500001063,060150001063,G06001500001054,060150001054,1,1,1,1,1
G06001500001071,060150001071,G06001500001053,060150001053,1,1,1,1,1
G06001500001072,060150001072,G06001500001055,060150001055,1,1,1,1,1
